User_ID,First_Name,Last_Name,Name,Paid_User,Churn,Segment
525,Heinz,Becker,Heinz Becker,0,0,New User
526,Werner,Weber,Werner Weber,0,0,New User
527,Thomas,Jones,Thomas Jones,1,0,Power User
528,Jean,Petit,Jean Petit,0,0,New User
529,Andre,Bernard,Andre Bernard,1,0,Power User
530,Michel,Dubois,Michel Dubois,1,1,Lapsed User
531,Werner,Becker,Werner Becker,1,0,Power User
532,George,Davies,George Davies,0,0,New User
533,Michel,Durand,Michel Durand,0,0,New User
534,Joseph,Jones,Joseph Jones,1,0,Power User
535,Hans,Weber,Hans Weber,0,1,Lapsed User
536,Jurgen,Meyer,Jurgen Meyer,0,0,New User
537,James,Smith,James Smith,0,0,New User
538,Jacob,Evans,Jacob Evans,0,0,New User
539,Peter,Schneider,Peter Schneider,0,0,New User
540,Peter,Becker,Peter Becker,0,0,New User
541,Oliver,Roberts,Oliver Roberts,1,0,Power User
542,Noah,Smith,Noah Smith,1,1,Lapsed User
543,Alain,Durand,Alain Durand,0,0,New User
544,Peter,Schulz,Peter Schulz,0,0,New User
545,Klaus,Schulz,Klaus Schulz,1,0,Power User
546,Klaus,Wagner,Klaus Wagner,0,0,New User
547,Klaus,Becker,Klaus Becker,0,0,New User
548,Jurgen,Hoffmann,Jurgen Hoffmann,0,0,New User
549,Robert,Jones,Robert Jones,0,0,New User
550,Robert,Williams,Robert Williams,0,0,New User
551,Oliver,Evans,Oliver Evans,1,0,Power User
552,Noah,Thomas,Noah Thomas,0,0,New User
553,James,Taylor,James Taylor,1,0,Power User
554,David,Moore,David Moore,1,0,Power User
555,Joseph,Smith,Joseph Smith,1,0,Power User
556,Charles,Johnson,Charles Johnson,0,0,New User
557,Hans,Schmidt,Hans Schmidt,1,0,Power User
558,William,Taylor,William Taylor,1,0,Power User
559,Jacob,Brown,Jacob Brown,0,0,New User
560,Charles,Jones,Charles Jones,0,0,New User
561,Jacob,Jones,Jacob Jones,0,0,New User
562,Luc,Durand,Luc Durand,1,0,Power User
563,Henri,Moreau,Henri Moreau,1,1,Lapsed User
564,Muhammad,Davies,Muhammad Davies,0,0,New User
565,Gunter,Meyer,Gunter Meyer,1,0,Power User
566,Pierre,Durand,Pierre Durand,0,0,New User
567,John,Miller,John Miller,0,0,New User
568,Jacques,Richard,Jacques Richard,0,0,New User
569,Charles,Miller,Charles Miller,0,0,New User
570,John,Miller,John Miller,0,0,New User
571,Pierre,Dubois,Pierre Dubois,0,1,Lapsed User
572,Klaus,Schulz,Klaus Schulz,0,1,Lapsed User
573,Uwe,Schneider,Uwe Schneider,0,0,New User
574,Hans,Fischer,Hans Fischer,1,0,Power User
575,Thomas,Davis,Thomas Davis,1,1,Lapsed User
576,Andre,Richard,Andre Richard,0,0,New User
577,Charlie,Williams,Charlie Williams,0,0,New User
578,Francois,Dubois,Francois Dubois,0,0,New User
579,Thomas,Taylor,Thomas Taylor,1,0,Power User
580,Wolfgang,Fischer,Wolfgang Fischer,1,0,Power User
581,Thomas,Wilson,Thomas Wilson,1,0,Power User
582,Gunter,Fischer,Gunter Fischer,1,0,Power User
583,George,Williams,George Williams,1,0,Power User
584,Muhammad,Brown,Muhammad Brown,0,0,New User
585,James,Miller,James Miller,0,0,New User
586,Wolfgang,Hoffmann,Wolfgang Hoffmann,1,1,Lapsed User
587,Francois,Leroy,Francois Leroy,1,0,Power User
588,Wolfgang,Schulz,Wolfgang Schulz,0,0,New User
589,Oliver,Taylor,Oliver Taylor,1,0,Power User
590,Wolfgang,Becker,Wolfgang Becker,0,0,New User
591,Gunter,Weber,Gunter Weber,1,1,Lapsed User
592,Jean,Petit,Jean Petit,1,0,Power User
593,Heinz,Becker,Heinz Becker,0,0,New User
594,William,Jones,William Jones,1,0,Power User
595,Jurgen,Schmidt,Jurgen Schmidt,0,0,New User
596,Thomas,Miller,Thomas Miller,0,1,Lapsed User
597,Robert,Brown,Robert Brown,1,0,Power User
598,Alain,Moreau,Alain Moreau,1,1,Lapsed User
599,Henri,Martin,Henri Martin,0,0,New User
600,Peter,Wagner,Peter Wagner,0,0,New User
601,Oscar,Taylor,Oscar Taylor,0,0,New User
602,Robert,Jones,Robert Jones,1,1,Lapsed User
603,Francois,Robert,Francois Robert,0,0,New User
604,Harry,Brown,Harry Brown,0,0,New User
605,David,Wilson,David Wilson,1,0,Power User
606,Francois,Bernard,Francois Bernard,0,0,New User
607,Wolfgang,Hoffmann,Wolfgang Hoffmann,1,1,Lapsed User
608,Harry,Evans,Harry Evans,0,0,New User
609,George,Evans,George Evans,0,0,New User
610,Jean,Petit,Jean Petit,0,0,New User
611,Pierre,Durand,Pierre Durand,1,0,Power User
612,Hans,Wagner,Hans Wagner,1,0,Power User
613,William,Davis,William Davis,0,0,New User
614,John,Taylor,John Taylor,0,1,Lapsed User
615,Andre,Petit,Andre Petit,1,0,Power User
616,John,Miller,John Miller,0,0,New User
617,Klaus,Schulz,Klaus Schulz,0,0,New User
618,Luc,Petit,Luc Petit,1,0,Power User
619,Michael,Miller,Michael Miller,1,0,Power User
620,Harry,Wilson,Harry Wilson,1,1,Lapsed User
621,Alain,Bernard,Alain Bernard,0,1,Lapsed User
622,George,Taylor,George Taylor,1,0,Power User
623,Gunter,Weber,Gunter Weber,0,0,New User
624,Oliver,Williams,Oliver Williams,1,1,Lapsed User
625,Muhammad,Taylor,Muhammad Taylor,1,0,Power User
626,Charles,Wilson,Charles Wilson,0,0,New User
627,Philippe,Dubois,Philippe Dubois,1,0,Power User
628,Jacob,Davies,Jacob Davies,1,0,Power User
629,Charlie,Evans,Charlie Evans,1,0,Power User
630,Oliver,Brown,Oliver Brown,0,0,New User
631,Luc,Thomas,Luc Thomas,0,0,New User
632,Klaus,Muller,Klaus Muller,0,1,Lapsed User
633,Alain,Petit,Alain Petit,1,0,Power User
634,Oscar,Smith,Oscar Smith,0,1,Lapsed User
635,Heinz,Wagner,Heinz Wagner,1,0,Power User
636,Alain,Moreau,Alain Moreau,0,1,Lapsed User
637,Thomas,Thomas,Thomas Thomas,0,0,New User
638,Jean,Martin,Jean Martin,0,0,New User
639,Oliver,Smith,Oliver Smith,0,0,New User
640,Francois,Robert,Francois Robert,1,0,Power User
641,Richard,Wilson,Richard Wilson,1,1,Lapsed User
642,Uwe,Weber,Uwe Weber,0,0,New User
643,Thomas,Davis,Thomas Davis,0,0,New User
644,Jacob,Jones,Jacob Jones,1,0,Power User
645,Jacques,Martin,Jacques Martin,0,0,New User
646,Luc,Moreau,Luc Moreau,0,0,New User
647,Francois,Moreau,Francois Moreau,0,0,New User
648,Robert,Jones,Robert Jones,0,0,New User
649,Alain,Petit,Alain Petit,0,0,New User
650,Thomas,Miller,Thomas Miller,1,0,Power User
651,Wolfgang,Weber,Wolfgang Weber,0,0,New User
652,Hans,Schulz,Hans Schulz,1,0,Power User
653,Wolfgang,Hoffmann,Wolfgang Hoffmann,1,0,Power User
654,William,Brown,William Brown,1,1,Lapsed User
655,Philippe,Dubois,Philippe Dubois,1,0,Power User
656,George,Evans,George Evans,1,0,Power User
657,Thomas,Brown,Thomas Brown,0,0,New User
658,Muhammad,Jones,Muhammad Jones,0,0,New User
659,Robert,Brown,Robert Brown,1,1,Lapsed User
660,Joseph,Miller,Joseph Miller,1,0,Power User
661,Charles,Wilson,Charles Wilson,0,0,New User
662,Richard,Jones,Richard Jones,1,1,Lapsed User
663,Muhammad,Thomas,Muhammad Thomas,1,0,Power User
664,James,Wilson,James Wilson,1,1,Lapsed User
665,Robert,Moore,Robert Moore,1,0,Power User
666,Gunter,Schulz,Gunter Schulz,1,1,Lapsed User
667,Francois,Petit,Francois Petit,0,0,New User
668,Henri,Moreau,Henri Moreau,0,0,New User
669,Hans,Muller,Hans Muller,1,1,Lapsed User
670,George,Roberts,George Roberts,0,0,New User
671,Uwe,Hoffmann,Uwe Hoffmann,0,0,New User
672,Thomas,Wilson,Thomas Wilson,1,0,Power User
673,Oliver,Wilson,Oliver Wilson,1,0,Power User
674,David,Davis,David Davis,0,0,New User
675,Philippe,Dubois,Philippe Dubois,0,0,New User
676,Uwe,Hoffmann,Uwe Hoffmann,1,0,Power User
677,Charles,Johnson,Charles Johnson,0,1,Lapsed User
678,Klaus,Becker,Klaus Becker,0,0,New User
679,Jurgen,Schmidt,Jurgen Schmidt,1,0,Power User
680,Gunter,Meyer,Gunter Meyer,0,0,New User
681,Klaus,Becker,Klaus Becker,0,0,New User
682,Wolfgang,Schulz,Wolfgang Schulz,1,0,Power User
683,Gunter,Wagner,Gunter Wagner,1,0,Power User
684,Michael,Smith,Michael Smith,0,0,New User
685,Charles,Moore,Charles Moore,1,0,Power User
686,Noah,Roberts,Noah Roberts,0,1,Lapsed User
687,Oscar,Brown,Oscar Brown,1,0,Power User
688,Wolfgang,Hoffmann,Wolfgang Hoffmann,0,0,New User
689,Jean,Robert,Jean Robert,0,0,New User
690,Joseph,Smith,Joseph Smith,0,0,New User
691,Luc,Moreau,Luc Moreau,0,0,New User
692,Heinz,Hoffmann,Heinz Hoffmann,1,1,Lapsed User
693,Henri,Moreau,Henri Moreau,0,0,New User
694,Noah,Wilson,Noah Wilson,0,0,New User
695,Richard,Wilson,Richard Wilson,1,0,Power User
696,Luc,Dubois,Luc Dubois,1,0,Power User
697,Robert,Williams,Robert Williams,1,0,Power User
698,John,Johnson,John Johnson,1,0,Power User
699,Jack,Roberts,Jack Roberts,0,1,Lapsed User
700,Thomas,Jones,Thomas Jones,1,0,Power User
701,Harry,Smith,Harry Smith,1,0,Power User
702,Henri,Dubois,Henri Dubois,1,0,Power User
703,Jack,Brown,Jack Brown,0,0,New User
704,Charlie,Williams,Charlie Williams,0,0,New User
705,Harry,Brown,Harry Brown,0,0,New User
706,Thomas,Taylor,Thomas Taylor,0,0,New User
707,Jacob,Evans,Jacob Evans,0,0,New User
708,Uwe,Becker,Uwe Becker,0,0,New User
709,David,Davis,David Davis,0,0,New User
710,Gunter,Schneider,Gunter Schneider,0,0,New User
711,Heinz,Weber,Heinz Weber,1,1,Lapsed User
712,Jurgen,Schmidt,Jurgen Schmidt,1,0,Power User
713,Harry,Evans,Harry Evans,0,0,New User
714,Wolfgang,Hoffmann,Wolfgang Hoffmann,1,0,Power User
715,Heinz,Schneider,Heinz Schneider,1,0,Power User
716,William,Wilson,William Wilson,0,0,New User
717,Muhammad,Davies,Muhammad Davies,1,0,Power User
718,Charlie,Smith,Charlie Smith,1,0,Power User
719,Oscar,Davies,Oscar Davies,1,0,Power User
720,James,Williams,James Williams,1,0,Power User
721,Michel,Petit,Michel Petit,0,0,New User
722,Oscar,Wilson,Oscar Wilson,0,0,New User
723,Charlie,Jones,Charlie Jones,1,0,Power User
724,Noah,Roberts,Noah Roberts,0,0,New User
725,Muhammad,Thomas,Muhammad Thomas,0,0,New User
726,David,Smith,David Smith,1,0,Power User
727,Hans,Schneider,Hans Schneider,0,1,Lapsed User
728,Uwe,Weber,Uwe Weber,1,0,Power User
729,William,Miller,William Miller,0,0,New User
730,Jacob,Williams,Jacob Williams,1,0,Power User
731,Thomas,Williams,Thomas Williams,0,0,New User
732,Charles,Taylor,Charles Taylor,0,0,New User
733,Robert,Smith,Robert Smith,0,0,New User
734,Gunter,Muller,Gunter Muller,1,0,Power User
735,Thomas,Jones,Thomas Jones,1,0,Power User
736,Peter,Schneider,Peter Schneider,1,0,Power User
737,Michel,Martin,Michel Martin,0,0,New User
738,Fritz,Muller,Fritz Muller,1,0,Power User
739,Michael,Smith,Michael Smith,1,0,Power User
740,Jacques,Durand,Jacques Durand,0,0,New User
741,Klaus,Fischer,Klaus Fischer,1,0,Power User
742,Harry,Evans,Harry Evans,1,0,Power User
743,Werner,Hoffmann,Werner Hoffmann,1,0,Power User
744,Joseph,Johnson,Joseph Johnson,1,1,Lapsed User
745,Charlie,Brown,Charlie Brown,1,0,Power User
746,Heinz,Schulz,Heinz Schulz,1,0,Power User
747,John,Jones,John Jones,0,0,New User
748,Thomas,Smith,Thomas Smith,1,1,Lapsed User
749,David,Miller,David Miller,1,0,Power User
750,Robert,Johnson,Robert Johnson,0,1,Lapsed User
751,John,Jones,John Jones,0,0,New User
752,Thomas,Taylor,Thomas Taylor,0,0,New User
753,Henri,Durand,Henri Durand,0,0,New User
754,Andre,Thomas,Andre Thomas,0,0,New User
755,Heinz,Meyer,Heinz Meyer,1,0,Power User
756,Richard,Williams,Richard Williams,1,1,Lapsed User
757,Noah,Jones,Noah Jones,1,0,Power User
758,James,Taylor,James Taylor,1,0,Power User
759,James,Taylor,James Taylor,0,0,New User
760,Oscar,Wilson,Oscar Wilson,0,0,New User
761,William,Williams,William Williams,0,0,New User
762,John,Davis,John Davis,0,0,New User
763,Werner,Schneider,Werner Schneider,0,0,New User
764,Henri,Durand,Henri Durand,0,0,New User
765,Peter,Weber,Peter Weber,0,0,New User
766,Luc,Martin,Luc Martin,1,0,Power User
767,Robert,Davis,Robert Davis,1,0,Power User
768,Richard,Wilson,Richard Wilson,0,1,Lapsed User
769,Muhammad,Thomas,Muhammad Thomas,0,0,New User
770,John,Brown,John Brown,1,0,Power User
771,Jurgen,Weber,Jurgen Weber,0,0,New User
772,Jurgen,Becker,Jurgen Becker,1,0,Power User
773,Francois,Moreau,Francois Moreau,0,0,New User
774,Richard,Moore,Richard Moore,1,0,Power User
775,Jurgen,Schmidt,Jurgen Schmidt,1,0,Power User
776,Henri,Martin,Henri Martin,1,0,Power User
777,Werner,Hoffmann,Werner Hoffmann,0,0,New User
778,Peter,Schneider,Peter Schneider,0,0,New User
779,Oliver,Evans,Oliver Evans,1,0,Power User
780,Gunter,Meyer,Gunter Meyer,0,0,New User
781,John,Taylor,John Taylor,0,0,New User
782,Michael,Davis,Michael Davis,1,0,Power User
783,Uwe,Schmidt,Uwe Schmidt,0,0,New User
784,Thomas,Evans,Thomas Evans,0,1,Lapsed User
785,William,Taylor,William Taylor,0,0,New User
786,Charles,Davis,Charles Davis,1,0,Power User
787,Michael,Williams,Michael Williams,0,0,New User
788,Hans,Schulz,Hans Schulz,0,0,New User
789,Noah,Davies,Noah Davies,0,0,New User
790,Klaus,Schmidt,Klaus Schmidt,1,0,Power User
791,Joseph,Jones,Joseph Jones,1,0,Power User
792,Thomas,Wilson,Thomas Wilson,1,0,Power User
793,Alain,Petit,Alain Petit,0,0,New User
794,Michel,Robert,Michel Robert,1,1,Lapsed User
795,Thomas,Williams,Thomas Williams,0,0,New User
796,Oscar,Davies,Oscar Davies,0,0,New User
797,Jacob,Wilson,Jacob Wilson,1,0,Power User
798,John,Wilson,John Wilson,1,0,Power User
799,Robert,Wilson,Robert Wilson,0,0,New User
800,Alain,Durand,Alain Durand,1,1,Lapsed User
801,David,Davis,David Davis,1,0,Power User
802,Gunter,Weber,Gunter Weber,1,1,Lapsed User
803,Jacob,Roberts,Jacob Roberts,1,0,Power User
804,Charles,Williams,Charles Williams,0,0,New User
805,William,Jones,William Jones,1,0,Power User
806,Uwe,Hoffmann,Uwe Hoffmann,1,0,Power User
807,Werner,Schneider,Werner Schneider,0,0,New User
808,Philippe,Moreau,Philippe Moreau,0,0,New User
809,Joseph,Taylor,Joseph Taylor,0,0,New User
810,Uwe,Hoffmann,Uwe Hoffmann,0,0,New User
811,Francois,Robert,Francois Robert,0,0,New User
812,Fritz,Becker,Fritz Becker,1,0,Power User
813,Andre,Thomas,Andre Thomas,0,1,Lapsed User
814,Uwe,Meyer,Uwe Meyer,0,0,New User
815,Muhammad,Williams,Muhammad Williams,0,1,Lapsed User
816,Andre,Martin,Andre Martin,1,0,Power User
817,Klaus,Wagner,Klaus Wagner,1,0,Power User
818,James,Davis,James Davis,0,1,Lapsed User
819,Jurgen,Fischer,Jurgen Fischer,0,0,New User
820,Gunter,Hoffmann,Gunter Hoffmann,0,0,New User
821,Harry,Wilson,Harry Wilson,0,0,New User
822,Robert,Taylor,Robert Taylor,0,0,New User
823,Luc,Martin,Luc Martin,1,0,Power User
824,Jurgen,Weber,Jurgen Weber,1,0,Power User
825,Philippe,Durand,Philippe Durand,1,0,Power User
826,Henri,Thomas,Henri Thomas,0,0,New User
827,Harry,Smith,Harry Smith,0,0,New User
828,James,Jones,James Jones,1,0,Power User
829,Oscar,Thomas,Oscar Thomas,0,1,Lapsed User
830,Uwe,Schulz,Uwe Schulz,1,0,Power User
831,Alain,Moreau,Alain Moreau,0,0,New User
832,Jacques,Leroy,Jacques Leroy,0,0,New User
833,Philippe,Thomas,Philippe Thomas,0,0,New User
834,Philippe,Petit,Philippe Petit,0,1,Lapsed User
835,Philippe,Martin,Philippe Martin,1,0,Power User
836,Fritz,Muller,Fritz Muller,0,0,New User
837,Thomas,Brown,Thomas Brown,0,0,New User
838,Oliver,Wilson,Oliver Wilson,0,0,New User
839,Richard,Davis,Richard Davis,0,0,New User
840,Joseph,Johnson,Joseph Johnson,1,1,Lapsed User
841,Thomas,Evans,Thomas Evans,1,0,Power User
842,Uwe,Hoffmann,Uwe Hoffmann,0,0,New User
843,Werner,Muller,Werner Muller,1,0,Power User
844,Henri,Robert,Henri Robert,0,0,New User
845,Alain,Moreau,Alain Moreau,0,1,Lapsed User
846,David,Wilson,David Wilson,0,0,New User
847,Hans,Becker,Hans Becker,0,0,New User
848,Francois,Richard,Francois Richard,0,0,New User
849,Gunter,Fischer,Gunter Fischer,0,0,New User
850,Luc,Moreau,Luc Moreau,0,0,New User
851,Oliver,Davies,Oliver Davies,1,0,Power User
852,Werner,Hoffmann,Werner Hoffmann,0,0,New User
853,Oscar,Roberts,Oscar Roberts,0,0,New User
854,Richard,Wilson,Richard Wilson,0,1,Lapsed User
855,Jean,Thomas,Jean Thomas,0,1,Lapsed User
856,Jacques,Thomas,Jacques Thomas,1,0,Power User
857,George,Smith,George Smith,0,0,New User
858,Jack,Thomas,Jack Thomas,1,0,Power User
859,Jean,Leroy,Jean Leroy,0,0,New User
860,Jack,Williams,Jack Williams,1,0,Power User
861,Heinz,Schmidt,Heinz Schmidt,0,0,New User
862,Thomas,Roberts,Thomas Roberts,0,0,New User
863,Werner,Muller,Werner Muller,0,0,New User
864,Jack,Roberts,Jack Roberts,0,1,Lapsed User
865,Jacob,Roberts,Jacob Roberts,1,0,Power User
866,Henri,Durand,Henri Durand,0,0,New User
867,Harry,Wilson,Harry Wilson,0,0,New User
868,Fritz,Wagner,Fritz Wagner,0,0,New User
869,Pierre,Dubois,Pierre Dubois,0,0,New User
870,Henri,Richard,Henri Richard,1,0,Power User
871,Joseph,Taylor,Joseph Taylor,1,0,Power User
872,William,Moore,William Moore,0,0,New User
873,Harry,Williams,Harry Williams,1,0,Power User
874,Jacques,Petit,Jacques Petit,0,0,New User
875,Klaus,Wagner,Klaus Wagner,0,0,New User
876,Francois,Richard,Francois Richard,0,1,Lapsed User
877,Alain,Moreau,Alain Moreau,0,0,New User
878,David,Wilson,David Wilson,1,1,Lapsed User
879,Werner,Weber,Werner Weber,0,0,New User
880,David,Miller,David Miller,1,0,Power User
881,Robert,Johnson,Robert Johnson,1,0,Power User
882,Richard,Brown,Richard Brown,1,0,Power User
883,Harry,Roberts,Harry Roberts,0,0,New User
884,Wolfgang,Muller,Wolfgang Muller,0,0,New User
885,Richard,Brown,Richard Brown,0,0,New User
886,Richard,Johnson,Richard Johnson,1,0,Power User
887,David,Williams,David Williams,1,0,Power User
888,Michael,Wilson,Michael Wilson,0,0,New User
889,Michel,Petit,Michel Petit,0,0,New User
890,Noah,Brown,Noah Brown,1,0,Power User
891,Heinz,Schmidt,Heinz Schmidt,1,0,Power User
892,Hans,Schmidt,Hans Schmidt,0,0,New User
893,Werner,Muller,Werner Muller,1,0,Power User
894,Klaus,Schneider,Klaus Schneider,1,0,Power User
895,Philippe,Durand,Philippe Durand,0,1,Lapsed User
896,Muhammad,Roberts,Muhammad Roberts,0,0,New User
897,Charlie,Smith,Charlie Smith,0,1,Lapsed User
898,Heinz,Hoffmann,Heinz Hoffmann,0,0,New User
899,Henri,Leroy,Henri Leroy,0,0,New User
900,Robert,Smith,Robert Smith,0,0,New User
901,David,Jones,David Jones,0,1,Lapsed User
902,Werner,Becker,Werner Becker,1,0,Power User
903,Oscar,Taylor,Oscar Taylor,0,0,New User
904,James,Wilson,James Wilson,0,0,New User
905,George,Roberts,George Roberts,0,1,Lapsed User
906,Klaus,Fischer,Klaus Fischer,1,1,Lapsed User
907,Uwe,Becker,Uwe Becker,0,0,New User
908,Hans,Becker,Hans Becker,1,0,Power User
909,Heinz,Hoffmann,Heinz Hoffmann,0,0,New User
910,Klaus,Schmidt,Klaus Schmidt,1,1,Lapsed User
911,Joseph,Moore,Joseph Moore,0,0,New User
912,Jacob,Williams,Jacob Williams,0,0,New User
913,Peter,Hoffmann,Peter Hoffmann,0,0,New User
914,Wolfgang,Muller,Wolfgang Muller,0,0,New User
915,Harry,Jones,Harry Jones,0,0,New User
916,Noah,Davies,Noah Davies,1,0,Power User
917,Noah,Brown,Noah Brown,1,0,Power User
918,Richard,Taylor,Richard Taylor,0,0,New User
919,Charles,Davis,Charles Davis,1,0,Power User
920,Muhammad,Evans,Muhammad Evans,1,0,Power User
921,Richard,Williams,Richard Williams,1,0,Power User
922,Noah,Davies,Noah Davies,0,0,New User
923,Francois,Richard,Francois Richard,1,0,Power User
924,Luc,Dubois,Luc Dubois,0,0,New User
925,Heinz,Muller,Heinz Muller,1,0,Power User
926,Werner,Meyer,Werner Meyer,1,0,Power User
927,Francois,Bernard,Francois Bernard,0,0,New User
928,Harry,Jones,Harry Jones,1,1,Lapsed User
929,Wolfgang,Meyer,Wolfgang Meyer,1,1,Lapsed User
930,John,Wilson,John Wilson,0,0,New User
931,Francois,Bernard,Francois Bernard,0,0,New User
932,Gunter,Schneider,Gunter Schneider,0,0,New User
933,Gunter,Schneider,Gunter Schneider,0,0,New User
934,Charlie,Taylor,Charlie Taylor,1,1,Lapsed User
935,Jurgen,Becker,Jurgen Becker,1,0,Power User
936,Fritz,Wagner,Fritz Wagner,0,0,New User
937,Peter,Fischer,Peter Fischer,1,1,Lapsed User
938,William,Smith,William Smith,1,0,Power User
939,Gunter,Hoffmann,Gunter Hoffmann,0,0,New User
940,Andre,Martin,Andre Martin,0,0,New User
941,Muhammad,Evans,Muhammad Evans,0,0,New User
942,Henri,Martin,Henri Martin,0,0,New User
943,Charlie,Williams,Charlie Williams,1,0,Power User
944,George,Jones,George Jones,1,0,Power User
945,Pierre,Durand,Pierre Durand,0,0,New User
946,Robert,Williams,Robert Williams,0,1,Lapsed User
947,Noah,Taylor,Noah Taylor,1,0,Power User
948,Oscar,Davies,Oscar Davies,0,1,Lapsed User
949,Werner,Schneider,Werner Schneider,0,0,New User
950,Uwe,Hoffmann,Uwe Hoffmann,0,0,New User
951,David,Taylor,David Taylor,0,0,New User
952,David,Brown,David Brown,0,0,New User
953,Jurgen,Becker,Jurgen Becker,1,0,Power User
954,Uwe,Becker,Uwe Becker,1,0,Power User
955,Jacob,Wilson,Jacob Wilson,0,0,New User
956,Henri,Moreau,Henri Moreau,0,0,New User
957,Andre,Thomas,Andre Thomas,1,0,Power User
958,Luc,Leroy,Luc Leroy,0,0,New User
959,Thomas,Jones,Thomas Jones,0,0,New User
960,Charlie,Wilson,Charlie Wilson,0,0,New User
961,Peter,Meyer,Peter Meyer,1,0,Power User
962,Francois,Leroy,Francois Leroy,1,0,Power User
963,George,Davies,George Davies,0,0,New User
964,Michel,Robert,Michel Robert,0,0,New User
965,James,Miller,James Miller,0,0,New User
966,David,Johnson,David Johnson,0,0,New User
967,Muhammad,Taylor,Muhammad Taylor,0,0,New User
968,Heinz,Schneider,Heinz Schneider,0,0,New User
969,Charlie,Jones,Charlie Jones,1,1,Lapsed User
970,Peter,Schulz,Peter Schulz,0,1,Lapsed User
971,Philippe,Thomas,Philippe Thomas,1,0,Power User
972,James,Wilson,James Wilson,0,1,Lapsed User
973,Philippe,Durand,Philippe Durand,0,0,New User
974,David,Moore,David Moore,0,0,New User
975,Gunter,Fischer,Gunter Fischer,0,0,New User
976,Peter,Muller,Peter Muller,0,0,New User
977,Michel,Durand,Michel Durand,1,0,Power User
978,Joseph,Davis,Joseph Davis,1,0,Power User
979,Francois,Robert,Francois Robert,1,0,Power User
980,Oliver,Williams,Oliver Williams,1,0,Power User
981,James,Taylor,James Taylor,0,0,New User
982,Wolfgang,Hoffmann,Wolfgang Hoffmann,1,0,Power User
983,Michael,Jones,Michael Jones,0,1,Lapsed User
984,Henri,Bernard,Henri Bernard,0,0,New User
985,Andre,Thomas,Andre Thomas,1,1,Lapsed User
986,Richard,Williams,Richard Williams,1,0,Power User
987,Henri,Bernard,Henri Bernard,1,0,Power User
988,Richard,Smith,Richard Smith,0,0,New User
989,Muhammad,Thomas,Muhammad Thomas,0,0,New User
990,Michael,Davis,Michael Davis,0,0,New User
991,Harry,Davies,Harry Davies,0,1,Lapsed User
992,Jacob,Roberts,Jacob Roberts,0,0,New User
993,Jean,Petit,Jean Petit,1,0,Power User
994,Thomas,Davis,Thomas Davis,0,0,New User
995,Thomas,Wilson,Thomas Wilson,0,1,Lapsed User
996,Werner,Fischer,Werner Fischer,0,0,New User
997,Oliver,Brown,Oliver Brown,0,0,New User
998,Heinz,Fischer,Heinz Fischer,0,0,New User
999,Charlie,Wilson,Charlie Wilson,0,0,New User
1000,Charles,Williams,Charles Williams,1,0,Power User
